movie_id,movie_name,year,certificate,runtime,genre,rating,description,director,director_id,star,star_id,votes,gross(in $)
tt0020217,New York Nights,1929,Passed,82 min,"Crime, Drama, Music",5.6,A chorus girl with marital woes is pursued by a gangster.,Lewis Milestone,/name/nm0587277/,"Norma Talmadge, 
Gilbert Roland, 
John Wray, 
Lilyan Tashman","/name/nm0848232/,/name/nm0738042/,/name/nm0942046/,/name/nm0850896/",241.0,
tt0095808,Oznamuje se láskám vasim,1989,,93 min,"Drama, Romance, War",6.9,"In 1944, in Dresden, a young Czech sailor plans to steal a shipment of tobacco and sell it by himself. Things complicate when he and a beautiful daughter of a German officer fall in love just before the allied bombing of the city.",Karel Kachyna,/name/nm0434189/,"Lukás Vaculík, 
Markéta Hrubesová, 
Antonín Procházka, 
Zdenek Martínek","/name/nm0882972/,/name/nm0398661/,/name/nm0698308/,/name/nm0553329/",133.0,
tt0026187,The Casino Murder Case,1935,Passed,82 min,"Crime, Music, Mystery",6.1,"After socialite Lynn Llewwllen receives an anonymous threat, he is poisoned at his uncle's casino, and although he recovers, his wife is murdered by the same killer.",Edwin L. Marin,/name/nm0547446/,"Paul Lukas, 
Alison Skipworth, 
Donald Cook, 
Rosalind Russell","/name/nm0510134/,/name/nm0804375/,/name/nm0007219/,/name/nm0751426/",714.0,
tt4329800,Carte Blanche,2015,,106 min,"Drama, Romance",6.9,"Kacper, a middle-aged high-school history teacher, begins to lose his eyesight. The medical diagnosis leaves no hope. Initially heartbroken, he attempts to hide his health problems from the outside world.",Jacek Lusinski,/name/nm3941893/,"Andrzej Chyra, 
Urszula Grabowska, 
Arkadiusz Jakubik, 
Eliza Rycembel","/name/nm0161607/,/name/nm0333274/,/name/nm1458971/,/name/nm6264850/",1127.0,
tt0024418,Only Yesterday,1933,Passed,105 min,"Drama, Music, Romance",7.3,"A one-night fling during World War I results in a young girl getting pregnant. Years later, she meets him again. Now a successful businessman, he doesn't even remember her, but tries to seduce her.",John M. Stahl,/name/nm0821472/,"Margaret Sullavan, 
John Boles, 
Edna May Oliver, 
Billie Burke","/name/nm0837925/,/name/nm0092900/,/name/nm0646829/,/name/nm0000992/",388.0,
tt2349675,Every Breath You Take,2012,,105 min,"Comedy, Romance",6.5,A handsome playboy who doesn't believe in love begins to question his outlook when he meets a young woman who has been praying to find her one true love.,Mae Czarina Cruz,/name/nm0190389/,"Piolo Pascual, 
Angelica Panganiban, 
Nova Villa, 
Ryan Eigenmann","/name/nm0664469/,/name/nm1284020/,/name/nm1297042/,/name/nm0251681/",79.0,
tt0039038,"The Time, the Place and the Girl",1946,Approved,105 min,"Musical, Comedy, Romance",6.0,"The stuffy manager of lovely opera singer Vicki Cassel and her uncle, a classical conductor, is determined to close down the noisy nightclub that's next door to the Cassels' home. The ...                See full summary »",David Butler,/name/nm0124877/,"Dennis Morgan, 
Martha Vickers, 
Jack Carson, 
Janis Paige","/name/nm0604605/,/name/nm0896015/,/name/nm0007217/,/name/nm0656712/",332.0,
tt1964618,Crosstown,2013,PG-13,90 min,"Action, Drama, Romance",5.4,The tragic struggle of an undocumented Latino family in Los Angeles after they have sent their eldest son to war.,Miriam Kruishoop,/name/nm0472646/,"Manny Perez, 
Angel Amaral, 
Vivica A. Fox, 
McKinley Freeman","/name/nm0673563/,/name/nm3173152/,/name/nm0000407/,/name/nm1859988/",194.0,
tt0044466,California Conquest,1952,Passed,78 min,"Adventure, History, Romance",5.2,"In the 1840s, most Californians want their state to break away from Mexico and possibly join the USA but Russia, Britain and France aim to grab California for themselves.",Lew Landers,/name/nm0484645/,"Cornel Wilde, 
Teresa Wright, 
Alfonso Bedoya, 
Lisa Ferraday","/name/nm0664273/,/name/nm0942863/,/name/nm0066166/,/name/nm0273834/",261.0,
tt22488984,Dance of the Heart,,,,Romance,,"Leah, a successful but dissatisfied financial executive, discovers the missing passion from her life when she starts taking secret hula dance lessons from handsome local Ikaika, while on ...                See full summary »",Nanea Miyata,/name/nm0594476/,"Kelley Jakle, 
Cedric Jonathan, 
Peter Porte, 
Carrie Schroeder","/name/nm4275908/,/name/nm4842836/,/name/nm2431173/,/name/nm1690674/",,
