movie_id,movie_name,year,certificate,runtime,genre,rating,description,director,director_id,star,star_id,votes,gross(in $)
tt3543922,Muñecas Ciegas,2013,TV-MA,86 min,Horror,,"5 almas, un mismo origen, un brutal asesinato sin resolver, una deuda de sangre. Carlos y Laura son dos agentes inmobiliarios con terribles y obscuros secretos, a punto de cerrar un ...                See full summary »",Christian González,/name/nm0327646/,"Clarisa Rendón, 
Socorro Miranda, 
Luis Ernesto Verdín, 
Tuffik Banderas","/name/nm0719388/,/name/nm0592205/,/name/nm5020720/,/name/nm1531055/",,
tt14604454,Luna,XII,,,Horror,,Add a Plot,Steve Moon,/name/nm1949538/,"Jessica Claire Crosby, 
Jen Miller Mishalanie, 
Corey Winston, 
Carron Clark","/name/nm10846352/,/name/nm9291205/,/name/nm4169330/,/name/nm6803605/",,
tt4765610,Wake the Dead,2017,TV-MA,82 min,Horror,3.3,"After a near death incident leaves Kristin scarred with a terrifying connection to the Spirit World, her family attempts to break her free of an Evil Spirit's hold.",Michael Luceri,/name/nm0524451/,"Nadia Gillespie, 
Ashley Danielle Simpson, 
Ryan Ford, 
Rita Sever","/name/nm1865153/,/name/nm4229852/,/name/nm2574925/,/name/nm0005411/",158.0,
tt26658708,Sloan,2024,,,"Horror, Thriller",,Five Documentary Filmmakers Set Out To Document a Series of Unsolved Murders. They Get Closer to the Truth than the Police Ever Did.,Bob Garlen,/name/nm12431927/,,,,
tt5795332,Bloody Blacksmith,2016,Not Rated,76 min,Horror,4.0,"A group of history students are promised a reward if they can find the ancient tools of legendary blacksmith, 'One-Eyed Earl', who murdered the townspeople of a remote rustic village in the...                See full summary »",David DeCoteau,/name/nm0213983/,"Lexi Redman, 
Elijah Silva, 
Owen Caddell, 
Louis Lay","/name/nm8205955/,/name/nm6041140/,/name/nm8205957/,/name/nm6543681/",38.0,
tt1248978,Javelina,2011,,90 min,Horror,4.1,A young javelina seeks revenge on hunters that killed her mother.,Barry Tubb,/name/nm0875613/,"Mike Barfield, 
Blair Bomar, 
Eryn Brooke, 
Matt Cook","/name/nm3164362/,/name/nm2969946/,/name/nm1404372/,/name/nm2327996/",14.0,
tt0264897,Midnight Sun,1998,,78 min,Horror,5.0,A small group of heroes find themselves fighting an army of vampires in a small university town.,Daniel Martone,/name/nm1464813/,"Debbie Hatchet, 
Juliet Howard, 
John Irvine, 
Krystyn Irvine","/name/nm1463808/,/name/nm1468827/,/name/nm1467091/,/name/nm1463984/",10.0,
tt0323425,No debes estar aquí,2002,,96 min,"Horror, Thriller",4.0,"A group of young amateurs participants in chats begin a risky game, attracted by the mysterious personality of a surfer. In one of these adventures, one of them dies. Then begins a nightmare of suspicion between them.",Jacobo Rispa,/name/nm0728335/,"Pablo Echarri, 
Tristán Ulloa, 
Pilar Punzano, 
Marián Aguilera","/name/nm0248371/,/name/nm0880554/,/name/nm0700631/,/name/nm0013640/",262.0,
tt7776328,Spring Breakdown,2021,,,Horror,,"A group of college kids go on a road trip to the coast. Along the way their RV breaks down at an old west town. They come across the owner of the town, Taylor (Scotty Walker) and discover a dark secret.",Samuel Ali,/name/nm8308271/,"Scotty Walker, 
James Drake Coleman, 
Alyssia Rivera, 
Mason Anthony Ortiz","/name/nm2730884/,/name/nm6915302/,/name/nm4909052/,/name/nm8359210/",,
tt1373403,American Weapon,2014,TV-MA,100 min,"Horror, Thriller",2.4,"The story of six beautiful travelers who head to the mountains for a getaway weekend, only to be terrorized by a homicidal war veteran, who has been programmed to kill without remorse.",Cliff Vasko,/name/nm1552483/,"Amin Joseph, 
Maria-Elena Laas, 
Benjamin Mouton, 
Nika King","/name/nm1514763/,/name/nm0479272/,/name/nm0610161/,/name/nm1519739/",198.0,
tt11304064,Gece Gelenler,2019,,80 min,Horror,3.4,Add a Plot,Fuat Yilmaz,/name/nm9281236/,"Murat Sevis, 
Müge Tastan, 
Tahsin Dursun, 
Halil Topal","/name/nm2208682/,/name/nm11148211/,/name/nm9563991/,/name/nm11148212/",17.0,
tt2801742,Nishi Trishna,1989,Not Rated,108 min,"Drama, Horror",5.6,Some friends visit the infamous Garchampa Palace which has a horrifying reputation for blood-sucking entities and spirits that were petrifying the locality.,Parimal Bhattacharya,/name/nm4460475/,"Prasenjit Chatterjee, 
Moon Moon Sen, 
Shekhar Chatterjee, 
Dhiman Chakraborty","/name/nm0154146/,/name/nm0784018/,/name/nm0154161/,/name/nm3372315/",19.0,
tt0167339,Playing Dead,1999,,125 min,"Horror, Thriller",5.9,"""Playing Dead"" is a mysterious, original romantic thriller that will give you a new reason to fear the dead. Bobby (Mark Hanson), a young man, dies and makes a deal with the devil to get ...                See full summary »",Brad Keller,/name/nm0445588/,"Mark Hanson, 
Meagan Mangum, 
Michael Marco, 
Rob Garza","/name/nm0361331/,/name/nm0542308/,/name/nm1324995/,/name/nm0308963/",31.0,
tt0304166,Horror,2003,R,77 min,Horror,3.8,This visually arresting chiller concerns a group of runaway teens that escape from a drug rehab and encounter demonic forces in a rural farmhouse.,Dante Tomaselli,/name/nm0866414/,"Kreskin, 
Lizzy Mahon, 
Danny Lopes, 
Vincent Lamberti","/name/nm0470916/,/name/nm0537099/,/name/nm0519871/,/name/nm0483342/",1129.0,
tt1530883,Dirty Love,2009,Not Rated,86 min,"Crime, Horror",5.3,"""Three tales of sex and violence presented by TORO LOCO, a blood thirsty, perverted killer cowboy seeking and killing people that starred in some exploitation movie. He is showing his ...                See full summary »",Patricio Valladares,/name/nm2651069/,"Evelyn Belmar, 
George Belmar, 
Yuri Caceres, 
Patricio Chavez","/name/nm2653073/,/name/nm3649961/,/name/nm2853120/,/name/nm2654134/",48.0,
tt2585526,The Final Haunting,2014,,90 min,"Drama, Horror, Thriller",4.5,Two parallel realities and a baby as the link between past and present.,Flaminia Graziadei,/name/nm5311455/,"Pearl Chanda, 
Marc Zammit, 
Josh Burdett, 
Lucinda Rhodes Thakrar","/name/nm6112124/,/name/nm0952657/,/name/nm3917744/,/name/nm0722550/",44.0,
tt2634824,Case No. 666/2013,2013,,110 min,"Horror, Thriller",4.4,"Three buddies Bhaskar, Chaitanya and Durga along with a stranger, venture into a forest and stay in a haunted guest house. They carry two cameras through which they start recording interesting and mysterious happenings.","Venkat Siddareddy, 
Purnesh Konathala",/name/nm5471345/,"Aditya Agarwal, 
Ashwini Bejanki, 
Guru Charan, 
Anurag Chowdary","/name/nm3445689/,/name/nm5511156/,/name/nm5474133/,/name/nm5471156/,/name/nm5470852/",144.0,
tt5068858,Malice,2015,,98 min,"Crime, Horror, Thriller",5.3,How far would you go to become someone else?,Yong-Woon Kim,/name/nm12969688/,"Su-a Hong, 
Seong-Eon Lim, 
Yang Myeong-Heon","/name/nm1983241/,/name/nm1856185/,/name/nm6617766/",22.0,
tt14388888,Gizemli Köy,2022,,,Horror,5.0,Add a Plot,Özcan Yigit,/name/nm9638751/,"Toygun Ates, 
Eyyüp Ergüven, 
Sengül Gökçen, 
Gülsah Susam","/name/nm1125178/,/name/nm9499797/,/name/nm12461015/,/name/nm12461014/",8.0,
tt3319036,In the Dark,2013,,99 min,Horror,5.8,"Joseph's world plunges into darkness when he defies a fortune-teller's prophecy and asks May to marry him. May dies and Joseph tries in vain to contact her in the afterlife, invoking ...                See full summary »",Joon Han Yeo,/name/nm2373086/,"Jennifer Foh, 
Ming Xiang Guo, 
Jia Jie Lee, 
Po-Chieh Wang","/name/nm6072088/,/name/nm6072089/,/name/nm5402297/,/name/nm3120588/",16.0,
tt5613162,A Bad Place,2018,,,Horror,2.4,Three female strangers evade a shadowy force and their own grim pasts as they try to find a way beyond a nightmare world that exists in a foggy edge of reality.,Jessica Cameron,/name/nm2781723/,"Jessica Cameron, 
Johanna McGinley, 
Heather Dorff, 
John Lauterbach","/name/nm2781723/,/name/nm3802966/,/name/nm3940718/,/name/nm5116004/",54.0,
tt1745703,The Fatality,2009,,94 min,"Drama, Horror",4.0,"An unsuccessful man in Taipei commits suicide, only to wake up in the body of a coma victim in Bangkok. His new life is almost perfect - he now has a stable job, a healthy body and a ...                See full summary »",Tiwa Moeithaisong,/name/nm1862104/,"Pitchanart Sakakorn, 
Kenji Wu, 
Matt Chung-tien Wu","/name/nm1579416/,/name/nm4125593/,/name/nm2622222/",40.0,
tt11696218,Death,2019,,162 min,"History, Horror",7.8,Through Lectures and Images. The Effects of The Bubonic Plague and other Global Pandemics is Explained In History and Our World Today.,Mark Penney,/name/nm1497931/,Frank Snowden,/name/nm11311457/,18.0,
tt2292897,Roulette,2013,,80 min,"Drama, Horror, Thriller",5.9,"Sina, a young homeless girl, who has lost her parents at a car accident, gets offered the once in a lifetime opportunity to play Russian roulette in front of an paying audience.",Julian Schöneich,/name/nm4942607/,"Lena Steisslinger, 
Matthias Unruh, 
Gunnar Titzmann, 
Aimée Goepfert","/name/nm4360323/,/name/nm0881327/,/name/nm1258667/,/name/nm4821146/",42.0,
tt14009476,Wells,,,,"Horror, Mystery, Sci-Fi",,"Dixon Wells and his family live in a small town called Broo, and are enjoying a night of s'mores in the cool fall air. Like life however, things do not go according to plan.","Immanuel Baldwin, 
Caleb Pearson",/name/nm5225600/,"Elena Sanchez, 
Walt Sloan, 
Harold Dennis, 
Jennifer A. Goodman","/name/nm10725892/,/name/nm3877886/,/name/nm2852116/,/name/nm1815557/,/name/nm7992482/",,
tt1220224,Dropping Evil,2012,Not Rated,82 min,"Comedy, Drama, Horror",3.0,"After his friends slip him LSD on a camping trip, ultra-nerdy Nancy hallucinates that they are evil beings and begins to systematically hunt them down. Meanwhile, a mysterious corporation monitors the entire event for their own hidden purpose.",Adam Protextor,/name/nm2985510/,"Armin Shimerman, 
Tiffany Shepis, 
Edwin Neal, 
Thomas Alan Taylor","/name/nm0001734/,/name/nm0791898/,/name/nm0623605/,/name/nm2986202/",162.0,
tt15686434,Tales from Pandora's Box,2022,,,Horror,,"After opening a mysterious box, Pandora shares some fragmented tales about the forces of evil chaotically seeping into our world. Can you piece the tales together to unlock the mystery of Pandora's Box?",Jason DeStefano,/name/nm10137983/,"Raina Ariel, 
Analyn DeStefano, 
Jason DeStefano, 
Kelley Poling","/name/nm11864323/,/name/nm10967779/,/name/nm10137983/,/name/nm10298333/",,
tt1344303,Breath of Hate,2011,,,"Drama, Horror, Romance",4.2,"One last job and Love is out of the erotic escort business. Unfortunately, that final job is for a trio of escaped mental patients who are looking to change the world. One victim at a time.",Sean Cain,/name/nm2113026/,"Ezra Buzzington, 
Jason Mewes, 
Lauren Walsh, 
Jack Forcinito","/name/nm0125653/,/name/nm0582939/,/name/nm2752887/,/name/nm0893970/",60.0,
tt0165756,Yao hun,1983,,88 min,"Action, Fantasy, Horror",5.8,"Max Mok is the dashing young swordsman Feng Xiwu who arrives at a beautiful, but deadly location known as Moonlit Sky to investigate rumors of deaths and disappearances there. He comes to ...                See full synopsis »",Yuen Chor,/name/nm0159201/,"Siu Chung Mok, 
Jing-Jing Yung, 
Chau-Wah Yim, 
Kuan-Chung Ku","/name/nm0161275/,/name/nm2055642/,/name/nm1335115/,/name/nm0473322/",82.0,
tt3836494,Mutantis,2014,,73 min,"Comedy, Horror",6.5,"When an unscrupulous scientist drags his stepchildren out into the forest to use them as bait in the hopes of luring out a big foot, not even the team of hillbillies he hired can contain ...                See full summary »",Kelly Trigo,/name/nm3091679/,"Darren Bolk, 
Gary Brown, 
Mark Colegrove, 
Larry Gamber","/name/nm6652886/,/name/nm6652888/,/name/nm1637481/,/name/nm3070807/",28.0,
tt4521254,Aylesbury Dead,2015,,84 min,Horror,4.7,Add a Plot,William Axtell,/name/nm7188359/,"David Pustansky, 
Kymberleigh Dyson, 
Ellena Louise Austin, 
Sian Abrahams","/name/nm4909251/,/name/nm7460720/,/name/nm7263982/,/name/nm6973406/",33.0,
tt3475058,The House of Him,2014,,85 min,Horror,5.3,"A misogynistic masked killer prepares for the routine slaying of his 27th victim, Anna, in the comfort of his own home. As Anna struggles to break out of the role the killer has chosen for ...                See full summary »",Rab Florence,/name/nm1625152/,"Richard Rankin, 
Louise Stewart, 
Kirsty Strain, 
Amy Ebbutt","/name/nm3044664/,/name/nm3042473/,/name/nm1062987/,/name/nm5413180/",224.0,
tt0107984,Legal Innocence,1993,,95 min,"Crime, Horror",6.8,Based on a true story. A female bible student corresponds with a couple that is sent to prison after a goopy body is found in their apartment in a trunk filled with acid. After visiting the...                See full summary »,Chuen-Yee Cha,/name/nm0149216/,"Francis Ng, 
Cecilia Yip, 
Ivy Leung, 
Anthony Chau-Sang Wong","/name/nm0628757/,/name/nm0948112/,/name/nm0504947/,/name/nm0938893/",60.0,
tt4701610,No End,2015,,,"Horror, Thriller",,Add a Plot,Murali Kameti,/name/nm7342731/,"Bharath Bandaru, 
Praveen Dacharam, 
Sneha Naidu, 
Bhupinder Singh","/name/nm7342732/,/name/nm7342734/,/name/nm7342733/,/name/nm0802094/",,
tt3019246,Hell in a Handbag,2013,,,"Action, Comedy, Horror",,A video surfaces in the media that appears to show a local Parish priest (Martin Cummins) executing a defenseless man. The church brings in lawyer David Mallory (Lochlyn Munro) to defend ...                See full summary »,Martin Cummins,/name/nm0192024/,"Martin Cummins, 
Christine Wallace, 
Barry Cobbledick, 
Adrien Cote","/name/nm0192024/,/name/nm5769388/,/name/nm3796033/,/name/nm4641562/",,
tt7950028,The Death Pledge,2019,,87 min,Horror,1.6,"Members of a sorority and fraternity are forced to spend the night in an African American burial ground as part of hazing, but a long dead slave has returned for revenge.",Jeff Carroll,/name/nm1525780/,"Rose Cadeau, 
Patrick Charlemagne, 
Rebecca Ciara, 
Sherina Cox","/name/nm9575074/,/name/nm9597731/,/name/nm8918309/,/name/nm9592038/",22.0,
tt0243671,Yinyang jie,1974,,98 min,Horror,7.0,"A horror anthology. In the first, a man and his pregnant wife help an old woman bury a covered pot in a field. Believing that the pot contains treasure, they kill the old woman, only to ...                See full summary »",Shan-Hsi Ting,/name/nm0788243/,"Chun Yang, 
Bao-Yun Tang, 
Pei-Shan Chang, 
Lien-Kuei Chi","/name/nm0477093/,/name/nm0849264/,/name/nm1083237/,/name/nm2312932/",42.0,
