movie_name,movie_id,year,genre,rating,director_id,star_id,votes,description,normalized_rating,normalized_votes
Next,tt0435705,2007.0,"['Action', ' Sci-Fi', ' Thriller']",6.2,/name/nm0848414/,"/name/nm0000115/,/name/nm0000194/,/name/nm0004754/,/name/nm0470981/",160879.0,A Las Vegas magician who can see into the future is pursued by FBI agents seeking to use his abilities to prevent a nuclear terrorist attack.,0.36170212765957455,0.023627599247526214
Godzilla,tt0120685,1998.0,"['Action', ' Sci-Fi', ' Thriller']",5.4,/name/nm0000386/,"/name/nm0000111/,/name/nm0000606/,/name/nm0001623/,/name/nm0000279/",195978.0,French nuclear tests irradiate an iguana into a giant monster that heads off to New York City. The American military must chase the monster across the city to stop it before it reproduces.,0.19148936170212777,0.03725560618208856
PK,tt2338151,2014.0,"['Comedy', ' Drama', ' Sci-Fi']",8.1,/name/nm0386246/,"/name/nm0451148/,/name/nm3087728/,/name/nm0004569/,/name/nm1224082/",190768.0,An alien on Earth loses the only device he can use to communicate with his spaceship. His innocent nature and child-like questions force the country to evaluate the impact of there religious views on there people.,0.7659574468085106,0.03523270193612515
Bicentennial Man,tt0182789,1999.0,"['Drama', ' Sci-Fi']",6.9,/name/nm0001060/,"/name/nm0000245/,/name/nm0001110/,/name/nm0000554/,/name/nm0001624/",119541.0,An android endeavors to become human as he gradually acquires emotions.,0.5106382978723406,0.007577154771588485
Push,tt0465580,2009.0,"['Action', ' Sci-Fi', ' Thriller']",6.1,/name/nm0006476/,"/name/nm0004741/,/name/nm0266824/,/name/nm0262635/,/name/nm1225406/",112757.0,Two young Americans with special abilities must race to find a girl in Hong Kong before a shadowy government organization called Division does.,0.3404255319148936,0.004943108244790827
Repo Men,tt1053424,2010.0,"['Action', ' Sci-Fi', ' Thriller']",6.3,/name/nm0764601/,"/name/nm0000179/,/name/nm0001845/,/name/nm0103797/,/name/nm0000630/",108132.0,"Set in the near future when artificial organs can be bought on credit, it revolves around a man who struggles to make the payments on a heart he has purchased. He must therefore go on the run before said ticker is repossessed.",0.3829787234042553,0.003147343918959583
The Addams Family,tt0101272,1991.0,"['Comedy', ' Fantasy']",6.9,/name/nm0001756/,"/name/nm0001378/,/name/nm0000471/,/name/nm0000502/,/name/nm0000445/",169110.0,Con artists plan to fleece an eccentric family using an accomplice who claims to be their long-lost uncle.,0.5106382978723406,0.02682347733745421
The Hobbit: An Unexpected Journey,tt0903624,2012.0,['Fantasy'],7.8,/name/nm0001392/,"/name/nm0293509/,/name/nm0005212/,/name/nm0035514/,/name/nm0785227/",835760.0,"A reluctant Hobbit, Bilbo Baggins, sets out to the Lonely Mountain with a spirited group of dwarves to reclaim their mountain home, and the gold within it from the dragon Smaug.",0.7021276595744681,0.2856659179461892
Thor,tt0800369,2011.0,"['Action', ' Fantasy']",7.0,/name/nm0000110/,"/name/nm1165110/,/name/nm0000164/,/name/nm0000204/,/name/nm1089991/",857206.0,"The powerful but arrogant god Thor is cast out of Asgard to live amongst humans in Midgard (Earth), where he soon becomes one of their finest defenders.",0.5319148936170214,0.2939928285908977
The Hobbit: The Desolation of Smaug,tt1170358,2013.0,['Fantasy'],7.8,/name/nm0001392/,"/name/nm0005212/,/name/nm0293509/,/name/nm0035514/,/name/nm0832792/",671154.0,"The dwarves, along with Bilbo Baggins and Gandalf the Grey, continue their quest to reclaim Erebor, their homeland, from Smaug. Bilbo Baggins is in possession of a mysterious and magical ring.",0.7021276595744681,0.22175379197477776
Pan's Labyrinth,tt0457430,2006.0,"['Drama', ' Fantasy', ' War']",8.2,/name/nm0868219/,"/name/nm1419440/,/name/nm0317725/,/name/nm0530365/,/name/nm0893941/",674357.0,"In the Falangist Spain of 1944, the bookish young stepdaughter of a sadistic army officer escapes into an eerie but captivating fantasy world.",0.7872340425531914,0.22299743157167234
Beetlejuice,tt0094721,1988.0,"['Comedy', ' Fantasy']",7.5,/name/nm0000318/,"/name/nm0000285/,/name/nm0000133/,/name/nm0000474/,/name/nm0568499/",310845.0,"The spirits of a deceased couple are harassed by an unbearable family that has moved into their home, and hire a malicious spirit to drive them out.",0.6382978723404257,0.08185540311511723
The Road,tt0898367,2009.0,"['Drama', ' Fantasy']",7.2,/name/nm0384825/,"/name/nm0001557/,/name/nm0000234/,/name/nm2240346/,/name/nm0000380/",242804.0,"In a dangerous post-apocalyptic world, an ailing father defends his son as they slowly travel to the sea.",0.5744680851063831,0.05543689490022345
Underworld,tt0320691,2003.0,"['Action', ' Fantasy', ' Thriller']",7.0,/name/nm0936482/,"/name/nm0000295/,/name/nm0005454/,/name/nm0111274/,/name/nm0790688/",274031.0,"Selene, a vampire warrior, is entrenched in a conflict between vampires and werewolves, while falling in love with Michael, a human who is sought by werewolves for unknown reasons.",0.5319148936170214,0.06756150735486827
The Lovely Bones,tt0380510,2009.0,"['Drama', ' Fantasy', ' Thriller']",6.6,/name/nm0001392/,"/name/nm0001838/,/name/nm0000242/,/name/nm1519680/,/name/nm0000215/",172162.0,Centers on a young girl who has been murdered and watches over her family - and her killer - from purgatory. She must weigh her desire for vengeance against her desire for her family to heal.,0.44680851063829785,0.028008487655818957
This Is the End,tt1245492,2013.0,"['Comedy', ' Fantasy']",6.6,/name/nm1698571/,"/name/nm0736622/,/name/nm0290556/,/name/nm1706767/,/name/nm0736622/,/name/nm0059431/",417817.0,"Six Los Angeles celebrities are stuck in James Franco's house after a series of devastating events just destroyed the city. Inside, the group not only have to face the apocalypse, but themselves.",0.44680851063829785,0.123389781809781
The Change-Up,tt1488555,2011.0,"['Comedy', ' Fantasy']",6.3,/name/nm0229694/,"/name/nm0000867/,/name/nm0005351/,/name/nm1312575/,/name/nm0005182/",186784.0,"Dave is a married man with three kids and a loving wife, and Mitch is a single man who is at the prime of his sexual life. One fateful night while Mitch and Dave are peeing in a fountain, lightning strikes and they switch bodies.",0.3829787234042553,0.03368582083901992
Addams Family Values,tt0106220,1993.0,"['Comedy', ' Fantasy']",6.8,/name/nm0001756/,"/name/nm0001378/,/name/nm0000471/,/name/nm0000502/,/name/nm0000349/",101932.0,"The Addams Family try to rescue their beloved Uncle Fester from his gold-digging new love, a black widow named Debbie.",0.4893617021276596,0.0007400490389263465
Drive Angry,tt1502404,2011.0,"['Action', ' Comedy', ' Fantasy']",5.4,/name/nm0527261/,"/name/nm0000115/,/name/nm1720028/,/name/nm0001209/,/name/nm0121605/",100634.0,A vengeful father escapes from hell and chases after the men who killed his daughter and kidnapped his granddaughter.,0.19148936170212777,0.00023607020759035607
Bedazzled,tt0230030,2000.0,"['Comedy', ' Fantasy']",6.1,/name/nm0000601/,"/name/nm0000409/,/name/nm0000167/,/name/nm0640323/,/name/nm0794896/",106908.0,"Hopeless dweeb Elliot Richards is granted seven wishes by the Devil to snare Allison, the girl of his dreams, in exchange for his soul.",0.3404255319148936,0.0026720973168368922
Liar Liar,tt0119528,1997.0,"['Comedy', ' Fantasy']",6.9,/name/nm0001723/,"/name/nm0000120/,/name/nm0005491/,/name/nm0000372/,/name/nm0000236/",314560.0,A pathological liar-lawyer finds his career turned upside down when he inexplicably cannot physically lie for 24 whole hours.,0.5106382978723406,0.08329783867629843
47 Ronin,tt1335975,2013.0,"['Action', ' Drama', ' Fantasy']",6.2,/name/nm0727754/,"/name/nm0000206/,/name/nm0760796/,/name/nm0793069/,/name/nm0038355/",162795.0,A band of samurai sets out to avenge the death and dishonor of their master at the hands of a ruthless shogun.,0.36170212765957455,0.02437153102013003
The Seventh Seal,tt0050976,1957.0,"['Drama', ' Fantasy']",8.1,/name/nm0000005/,"/name/nm0001884/,/name/nm0085038/,/name/nm0252345/,/name/nm0691555/",187413.0,"A knight returning to Sweden after the Crusades seeks answers about life, death, and the existence of God as he plays chess against the Grim Reaper during the Black Plague.",0.7659574468085106,0.03393004478733297
Ghost Rider,tt0259324,2007.0,"['Action', ' Fantasy', ' Thriller']",5.2,/name/nm0425756/,"/name/nm0000115/,/name/nm0578949/,/name/nm0000385/,/name/nm1668265/",242583.0,"When motorcycle rider Johnny Blaze sells his soul to the Devil to save his father's life, he is transformed into the Ghost Rider, the Devil's own bounty hunter, and is sent to hunt down sinners.",0.148936170212766,0.0553510864859513
Being John Malkovich,tt0120601,1999.0,"['Comedy', ' Drama', ' Fantasy']",7.8,/name/nm0005069/,"/name/nm0000131/,/name/nm0000139/,/name/nm0001416/,/name/nm0000518/",339945.0,A puppeteer discovers a portal that leads literally into the head of movie star John Malkovich.,0.7021276595744681,0.09315415811656355
Bruce Almighty,tt0315327,2003.0,"['Comedy', ' Fantasy']",6.8,/name/nm0001723/,"/name/nm0000120/,/name/nm0000098/,/name/nm0000151/,/name/nm0001311/",410495.0,A whiny news reporter is given the chance to step into God's shoes.,0.4893617021276596,0.12054684421113529
The Tree of Life,tt0478304,2011.0,"['Drama', ' Fantasy']",6.8,/name/nm0000517/,"/name/nm0000093/,/name/nm0000576/,/name/nm1567113/,/name/nm4447472/",179124.0,"The story of a family in Waco, Texas in 1956. The eldest son witnesses the loss of innocence and struggles with his parents' conflicting teachings.",0.4893617021276596,0.03071164684207563
Hancock,tt0448157,2008.0,"['Action', ' Drama', ' Fantasy']",6.4,/name/nm0000916/,"/name/nm0000226/,/name/nm0000234/,/name/nm0000867/,/name/nm2052567/",489021.0,Hancock is a superhero whose ill-considered behavior regularly causes damage in the millions. He changes when the person he saves helps him improve his public image.,0.4042553191489363,0.15103639868685947
Bright,tt5519340,2017.0,"['Action', ' Fantasy', ' Thriller']",6.3,/name/nm0043742/,"/name/nm0000226/,/name/nm0249291/,/name/nm0636426/,/name/nm1183149/",192440.0,A detective must work with an Orc to find a powerful wand before evil creatures do.,0.3829787234042553,0.03588189500699863
Kung Fu Hustle,tt0373074,2004.0,"['Action', ' Comedy', ' Fantasy']",7.7,/name/nm0159507/,"/name/nm0159507/,/name/nm0950757/,/name/nm1228408/,/name/nm0398760/",142464.0,"In Shanghai, China in the 1940s, a wannabe gangster aspires to join the notorious ""Axe Gang"" while residents of a housing complex exhibit extraordinary powers in defending their turf.",0.6808510638297873,0.016477545180459754
Little Nicky,tt0185431,2000.0,"['Comedy', ' Fantasy']",5.3,/name/nm0109359/,"/name/nm0001191/,/name/nm0000099/,/name/nm0000172/,/name/nm0406975/",107679.0,"After two of the devil's three sons escape Hell to wreak havoc on Earth, the devil must send his third son, the mild-mannered Nicky, to bring them back before it's too late.",0.1702127659574468,0.0029714560833700573
Underworld: Evolution,tt0401855,2006.0,"['Action', ' Fantasy', ' Thriller']",6.7,/name/nm0936482/,"/name/nm0000295/,/name/nm0005454/,/name/nm0631490/,/name/nm0192889/",202806.0,"Picking up directly from the previous movie, vampire warrior Selene and the half werewolf Michael hunt for clues to reveal the history of their races and the war between them.",0.46808510638297884,0.0399067367370671
Pleasantville,tt0120789,1998.0,"['Comedy', ' Drama', ' Fantasy']",7.5,/name/nm0002657/,"/name/nm0001497/,/name/nm0001099/,/name/nm0000260/,/name/nm0000513/",131328.0,"Two 1990s teenage siblings find themselves in a 1950s sitcom, where their influence begins to profoundly change that complacent world.",0.6382978723404257,0.012153732957225865
Underworld: Rise of the Lycans,tt0834001,2009.0,"['Action', ' Fantasy', ' Thriller']",6.5,/name/nm0851281/,"/name/nm0593961/,/name/nm0790688/,/name/nm0631490/,/name/nm0533599/",162374.0,"An origins story centered on the centuries-old feud between the race of aristocratic vampires and their onetime slaves, the Lycans.",0.4255319148936171,0.02420806793230842
All Quiet on the Western Front,tt1016150,2022.0,"['Action', ' Drama', ' War']",7.8,/name/nm0074163/,"/name/nm0436835/,/name/nm3477129/,/name/nm6037256/,/name/nm2714111/",139754.0,A young German soldier's terrifying experiences and distress on the western front during World War I.,0.7021276595744681,0.015425324353864582
Jojo Rabbit,tt2584384,2019.0,"['Comedy', ' Drama', ' War']",7.9,/name/nm0169806/,"/name/nm9877392/,/name/nm5057169/,/name/nm0424060/,/name/nm0169806/",399264.0,A young German boy in the Hitler Youth whose hero and imaginary friend is the country's dictator is shocked to discover that his mother is hiding a Jewish girl in their home.,0.7234042553191491,0.11618614601796541
1917,tt8579674,2019.0,"['Action', ' Drama', ' War']",8.2,/name/nm0005222/,"/name/nm2835616/,/name/nm1126657/,/name/nm0990547/,/name/nm0000147/",603093.0,"April 6th, 1917. As an infantry battalion assembles to wage war deep in enemy territory, two soldiers are assigned to race against time and deliver a message that will stop 1,600 men from walking straight into a deadly trap.",0.7872340425531914,0.19532751829252903
Saving Private Ryan,tt0120815,1998.0,"['Drama', ' War']",8.6,/name/nm0000229/,"/name/nm0000158/,/name/nm0000354/,/name/nm0001744/,/name/nm0122653/",1402550.0,"Following the Normandy Landings, a group of U.S. soldiers go behind enemy lines to retrieve a paratrooper whose brothers have been killed in action.",0.8723404255319149,0.5057353800516792
Brothers,tt0765010,2009.0,"['Drama', ' Thriller', ' War']",7.1,/name/nm0006487/,"/name/nm0350453/,/name/nm0000204/,/name/nm0001497/,/name/nm0001731/",132357.0,"While on tour in Afghanistan, Sam's copter is shot down and he is presumed dead. Back home, it is his screw-up brother who looks after the family. Sam does return, but with a lot of excess baggage.",0.5531914893617021,0.012553266252637833
Fury,tt2713180,2014.0,"['Action', ' Drama', ' War']",7.5,/name/nm0043742/,"/name/nm0000093/,/name/nm0479471/,/name/nm0503567/,/name/nm0671567/",500926.0,"A grizzled tank commander makes tough decisions as he and his crew fight their way across Germany in April, 1945.",0.6382978723404257,0.15565879312989103
The Pianist,tt0253474,2002.0,"['Biography', ' Drama', ' Music']",8.5,/name/nm0000591/,"/name/nm0004778/,/name/nm0470981/,/name/nm0277975/,/name/nm0288976/",840756.0,A Polish Jewish musician struggles to survive the destruction of the Warsaw ghetto of World War II.,0.8510638297872342,0.2876057316914547
The Imitation Game,tt2084970,2014.0,"['Biography', ' Drama', ' Thriller']",8.0,/name/nm0878763/,"/name/nm1212722/,/name/nm0461136/,/name/nm0328828/,/name/nm1395602/",778565.0,"During World War II, the English mathematical genius Alan Turing tries to crack the German Enigma code with help from fellow mathematicians while attempting to come to terms with his troubled private life.",0.7446808510638299,0.2634586226778826
Full Metal Jacket,tt0093058,1987.0,"['Drama', ' War']",8.3,/name/nm0000040/,"/name/nm0000546/,/name/nm0000388/,/name/nm0000352/,/name/nm0000284/",748878.0,A pragmatic U.S. Marine observes the dehumanizing effects the Vietnam War has on his fellow recruits from their brutal boot camp training to the bloody street fighting in Hue.,0.8085106382978726,0.2519319512095686
Tropic Thunder,tt0942385,2008.0,"['Action', ' Comedy', ' War']",7.1,/name/nm0001774/,"/name/nm0001774/,/name/nm0085312/,/name/nm0000375/,/name/nm0434854/",422817.0,"Through a series of freak occurrences, a group of actors shooting a big-budget war movie are forced to become the soldiers they are portraying.",0.5531914893617021,0.12533114864851747
The Deer Hunter,tt0077416,1978.0,"['Drama', ' War']",8.1,/name/nm0001047/,"/name/nm0000134/,/name/nm0000686/,/name/nm0001030/,/name/nm0001698/",342732.0,An in-depth examination of the ways in which the Vietnam War impacts and disrupts the lives of several friends in a small steel mill town in Pennsylvania.,0.7659574468085106,0.09423627599247526
Platoon,tt0091763,1986.0,"['Drama', ' War']",8.1,/name/nm0000231/,"/name/nm0000221/,/name/nm0000297/,/name/nm0000353/,/name/nm0202966/",418412.0,"Chris Taylor, a neophyte recruit in Vietnam, finds himself caught in a battle of wills between two sergeants, one good and the other evil. A shrewd examination of the brutality of war and the duality of man in conflict.",0.7659574468085106,0.12362080446359064
The Boy in the Striped Pajamas,tt0914798,2008.0,"['Drama', ' War']",7.7,/name/nm0379179/,"/name/nm2633535/,/name/nm0000667/,/name/nm1670029/,/name/nm2726789/",224302.0,"Through the innocent eyes of Bruno, the eight-year-old son of the commandant at a German concentration camp, a forbidden friendship with a Jewish boy on the other side of the camp fence has startling and unexpected consequences.",0.6808510638297873,0.04825306105016298
The Hurt Locker,tt0887912,2008.0,"['Drama', ' Thriller', ' War']",7.5,/name/nm0000941/,"/name/nm0719637/,/name/nm1107001/,/name/nm1310016/,/name/nm0001602/",456539.0,"During the Iraq War, a Sergeant recently assigned to an army bomb squad is put at odds with his squad mates due to his maverick way of handling his work.",0.6382978723404257,0.1384245031556918
Lone Survivor,tt1091191,2013.0,"['Action', ' Biography', ' Drama']",7.5,/name/nm0000916/,"/name/nm0000242/,/name/nm2018237/,/name/nm0386472/,/name/nm0004936/",292050.0,"Marcus Luttrell and his team set out on a mission to capture or kill notorious Taliban leader Ahmad Shah, in late June 2005. Marcus and his team are left to fight for their lives in one of the most valiant efforts of modern warfare.",0.6382978723404257,0.0745578051683068
American Sniper,tt2179136,2014.0,"['Action', ' Biography', ' Drama']",7.3,/name/nm0000142/,"/name/nm0177896/,/name/nm1092227/,/name/nm0973177/,/name/nm6518675/",495061.0,"Navy S.E.A.L. sniper Chris Kyle's pinpoint accuracy saves countless lives on the battlefield and turns him into a legend. Back home with his family after four tours of duty, however, Chris finds that it is the war he can't leave behind.",0.5957446808510639,0.15338156982805315
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,tt0057012,1964.0,"['Comedy', ' War']",8.4,/name/nm0000040/,"/name/nm0000634/,/name/nm0001715/,/name/nm0001330/,/name/nm0943978/",494872.0,"An insane American general orders a bombing attack on the Soviet Union, triggering a path to nuclear holocaust that a war room full of politicians and generals frantically tries to stop.",0.8297872340425534,0.1533081861615489
Darkest Hour,tt4555426,2017.0,"['Biography', ' Drama', ' War']",7.4,/name/nm0942504/,"/name/nm0000198/,/name/nm4141252/,/name/nm0000218/,/name/nm0578853/",205927.0,"In May 1940, the fate of World War II hangs on Winston Churchill, who must decide whether to negotiate with Adolf Hitler, or fight on knowing that it could mean the end of the British Empire.",0.6170212765957448,0.04111853791780641
Crimson Tide,tt0112740,1995.0,"['Action', ' Drama', ' Thriller']",7.3,/name/nm0001716/,"/name/nm0000432/,/name/nm0000243/,/name/nm0002023/,/name/nm0001169/",115603.0,"On a U.S. nuclear missile sub, a young First Officer stages a mutiny to prevent his trigger happy Captain from launching his missiles before confirming his orders to do so.",0.5957446808510639,0.006048134249399632
Behind Enemy Lines,tt0159273,2001.0,"['Action', ' Drama', ' Thriller']",6.4,/name/nm0601382/,"/name/nm0000432/,/name/nm0005562/,/name/nm0532683/,/name/nm0925916/",107604.0,"A disillusioned pilot shot down over war-torn Bosnia is ensnared in the conflict in war-torn Bosnia. In the crosshairs of the enemy and an assassin, the spoiled pilot runs for his life as his commanding officer risks all to save him.",0.4042553191489363,0.00294233558078901
The Boat,tt0082096,1981.0,"['Drama', ' War']",8.4,/name/nm0000583/,"/name/nm0001638/,/name/nm0344963/,/name/nm0921044/,/name/nm0071059/",253009.0,A German U-boat stalks the frigid waters of the North Atlantic as its young crew experience the sheer terror and claustrophobic life of a submariner in World War II.,0.8297872340425534,0.05939922461808461
Empire of the Sun,tt0092965,1987.0,"['Drama', ' War']",7.7,/name/nm0000229/,"/name/nm0000288/,/name/nm0000518/,/name/nm0001669/,/name/nm0369814/",128120.0,A young English boy struggles to survive under Japanese occupation of China during World War II.,0.6808510638297873,0.010908151993492538
Enemy at the Gates,tt0215750,2001.0,"['Action', ' Drama', ' War']",7.5,/name/nm0000269/,"/name/nm0000179/,/name/nm0000438/,/name/nm0001212/,/name/nm0001838/",266228.0,A Russian and a German sniper play a game of cat-and-mouse during the Battle of Stalingrad.,0.6382978723404257,0.06453181026633611
The Sum of All Fears,tt0164184,2002.0,"['Action', ' Drama', ' Thriller']",6.4,/name/nm0004675/,"/name/nm0000255/,/name/nm0000151/,/name/nm1172817/,/name/nm0090309/",119060.0,"CIA analyst Jack Ryan must stop the plans of a Neo-Nazi faction that threatens to induce a catastrophic conflict between the United States and Russia's President by detonating a nuclear weapon at a football game in Baltimore, Maryland.",0.4042553191489363,0.007390395281702035
Jarhead,tt0418763,2005.0,"['Biography', ' Drama', ' War']",7.0,/name/nm0005222/,"/name/nm0350453/,/name/nm0004937/,/name/nm0085407/,/name/nm0531924/",193398.0,"A psychological study of Marine's state of mind during the Gulf War. Told through the eyes of a U.S. Marine sniper who struggles to cope with boredom, a sense of isolation, and other issues back home.",0.5319148936170214,0.03625386089330054
Paths of Glory,tt0050825,1957.0,"['Drama', ' War']",8.4,/name/nm0000040/,"/name/nm0000018/,/name/nm0576127/,/name/nm0579663/,/name/nm0534317/",199515.0,"After refusing to attack an enemy position, a general accuses the soldiers of cowardice and their commanding officer must defend them.",0.8297872340425534,0.03862892908381075
Ran,tt0089881,1985.0,"['Action', ' Drama', ' War']",8.2,/name/nm0000041/,"/name/nm0619938/,/name/nm0855417/,/name/nm0628704/,/name/nm0753480/",127150.0,"In Medieval Japan, an elderly warlord retires, handing over his empire to his three sons. However, he vastly underestimates how the new-found power will corrupt them and cause them to turn on each other...and him.",0.7872340425531914,0.010531526826777661
The Men Who Stare at Goats,tt1234548,2009.0,"['Comedy', ' War']",6.2,/name/nm0381416/,"/name/nm0000191/,/name/nm0000123/,/name/nm0000228/,/name/nm0000313/",134084.0,"A reporter in Iraq might just have the story of a lifetime when he meets Lyn Cassady, a guy who claims to be a former member of the U.S. Army's New Earth Army, a unit that employs paranormal powers in their missions.",0.36170212765957455,0.013223814358737413
"Good Morning, Vietnam",tt0093105,1987.0,"['Biography', ' Comedy', ' Drama']",7.3,/name/nm0001469/,"/name/nm0000245/,/name/nm0001845/,/name/nm0870918/,/name/nm0837701/",144339.0,"In 1965, an unorthodox and irreverent DJ named Adrian Cronauer begins to shake up things when he is assigned to the U.S. Armed Services radio station in Vietnam.",0.5957446808510639,0.017205557744985934
The Book Thief,tt0816442,2013.0,"['Drama', ' War']",7.5,/name/nm1093053/,"/name/nm4563869/,/name/nm0001691/,/name/nm0001833/,/name/nm3115493/",137569.0,"While subjected to the horrors of World War II Germany, young Liesel finds solace by stealing books and sharing them with others. In the basement of her home, a Jewish refugee is being protected by her adoptive parents.",0.6382978723404257,0.01457694704533674
Tears of the Sun,tt0314353,2003.0,"['Action', ' Drama', ' Thriller']",6.6,/name/nm0298807/,"/name/nm0000246/,/name/nm0369513/,/name/nm0000899/,/name/nm0907708/",124770.0,A Special-Ops commander leads his team into the Nigerian jungle in order to rescue a doctor who will only join them if they agree to save 70 refugees too.,0.44680851063829785,0.009607436211539096
Born on the Fourth of July,tt0096969,1989.0,"['Biography', ' Drama', ' War']",7.2,/name/nm0000231/,"/name/nm0000129/,/name/nm0488267/,/name/nm0000855/,/name/nm0442512/",108908.0,"The biography of Ron Kovic. Paralyzed in the Vietnam war, he becomes an anti-war and pro-human rights political activist after feeling betrayed by the country for which he fought.",0.5744680851063831,0.0034486440523314845
The Great Dictator,tt0032553,1940.0,"['Comedy', ' Drama', ' War']",8.4,/name/nm0000122/,"/name/nm0000122/,/name/nm0002104/,/name/nm0642988/,/name/nm0306786/",226094.0,Dictator Adenoid Hynkel tries to expand his empire while a poor Jewish barber tries to avoid persecution from Hynkel's regime.,0.8297872340425534,0.048948846925166135
Shershaah,tt10295212,2021.0,"['Action', ' Biography', ' Drama']",8.4,/name/nm3315387/,"/name/nm3289096/,/name/nm6442009/,/name/nm3109407/,/name/nm7084461/",123263.0,"Shershaah is the story of PVC awardee Indian soldier Capt. Vikram Batra, whose bravery and unflinching courage in chasing the Pakistani soldiers out of Indian territory contributed immensely in India finally winning the Kargil War in 1999.",0.8297872340425534,0.00902230824634392
Patton,tt0066206,1970.0,"['Biography', ' Drama', ' War']",7.9,/name/nm0769874/,"/name/nm0001715/,/name/nm0001500/,/name/nm0950079/,/name/nm0835021/",103649.0,The World War II phase of the career of controversial American general George S. Patton.,0.7234042553191491,0.001406714411348454
Green Zone,tt0947810,2010.0,"['Action', ' Drama', ' Thriller']",6.8,/name/nm0339030/,"/name/nm0000354/,/name/nm0005042/,/name/nm0001427/,/name/nm0620981/",138797.0,Discovering covert and faulty intelligence causes a U.S. Army officer to go rogue as he hunts for Weapons of Mass Destruction in an unstable region.,0.4893617021276596,0.01505374674093042
The Mountain II,tt5813916,2016.0,"['Action', ' Drama', ' War']",8.2,/name/nm3809021/,"/name/nm5384553/,/name/nm1832249/,/name/nm1614951/,/name/nm1759557/",108825.0,"In a desolate war zone where screams of the innocent echo, seven Maroon Berets will dance with death on the very line between disaster and valor.",0.7872340425531914,0.0034164173628084588
Bullet Train,tt12593682,2022.0,"['Action', ' Comedy', ' Thriller']",7.3,/name/nm0500610/,"/name/nm0000093/,/name/nm1428821/,/name/nm1093951/,/name/nm3109964/",293635.0,Five assassins aboard a swiftly-moving bullet train find out that their missions have something in common.,0.5957446808510639,0.07517321845618627
Top Gun: Maverick,tt1745960,2022.0,"['Action', ' Drama']",8.3,/name/nm2676052/,"/name/nm0000129/,/name/nm0000124/,/name/nm1886602/,/name/nm0000174/",526016.0,"After thirty years, Maverick is still pushing the envelope as a top naval aviator, but must confront ghosts of his past when he leads TOP GUN's elite graduates on a mission that demands the ultimate sacrifice from those chosen to fly it.",0.8085106382978726,0.16540057192667068
Top Gun,tt0092099,1986.0,"['Action', ' Drama']",6.9,/name/nm0001716/,"/name/nm0000129/,/name/nm0000209/,/name/nm0000534/,/name/nm0000174/",461419.0,"As students at the United States Navy's elite fighter weapons school compete to be best in the class, one daring young pilot learns a few things from a civilian instructor that are not taught in the classroom.",0.5106382978723406,0.1403192771902986
The Gray Man,tt1649418,2022.0,"['Action', ' Thriller']",6.5,/name/nm0751577/,"/name/nm0751648/,/name/nm0331516/,/name/nm0262635/,/name/nm1869101/,/name/nm0000671/",206972.0,"When the CIA's most skilled operative, whose true identity is known to none, accidentally uncovers dark agency secrets, a psychopathic former colleague puts a bounty on his head, setting off a global manhunt by international assassins.",0.4255319148936171,0.041524283587102334
Drive,tt0780504,2011.0,"['Action', ' Drama']",7.8,/name/nm0716347/,"/name/nm0331516/,/name/nm1659547/,/name/nm0186505/,/name/nm0000983/",651673.0,"A mysterious Hollywood action film stuntman gets in trouble with gangsters when he tries to help his neighbor's husband rob a pawn shop while serving as his getaway driver,",0.7021276595744681,0.2141898384976927
The Dark Knight Rises,tt1345836,2012.0,"['Action', ' Drama']",8.4,/name/nm0634240/,"/name/nm0000288/,/name/nm0362766/,/name/nm0004266/,/name/nm0000198/",1717874.0,"Eight years after the Joker's reign of chaos, Batman is coerced out of exile with the assistance of the mysterious Selina Kyle in order to defend Gotham City from the vicious guerrilla terrorist Bane.",0.8297872340425534,0.6281672914632276
True Lies,tt0111503,1994.0,"['Action', ' Comedy', ' Thriller']",7.3,/name/nm0000116/,"/name/nm0000216/,/name/nm0000130/,/name/nm0000792/,/name/nm0000200/",264372.0,"A fearless, globe-trotting, terrorist-battling secret agent has his life turned upside down when he discovers his wife might be having an affair with a used-car salesman while terrorists smuggle nuclear war heads into the United States.",0.5957446808510639,0.06381117489579713
Red Sparrow,tt2873282,2018.0,"['Action', ' Drama', ' Thriller']",6.6,/name/nm1349376/,"/name/nm2225369/,/name/nm0249291/,/name/nm0774386/,/name/nm0001648/",189790.0,"Ballerina Dominika Egorova is recruited to 'Sparrow School,' a Russian intelligence service where she is forced to use her body as a weapon. Her first mission, targeting a C.I.A. agent, threatens to unravel the security of both nations.",0.44680851063829785,0.03485297058246829
Deadpool,tt1431045,2016.0,"['Action', ' Comedy']",8.0,/name/nm1783265/,"/name/nm0005351/,/name/nm1072555/,/name/nm2554352/,/name/nm4534098/",1049045.0,"A wisecracking mercenary gets experimented on and becomes immortal but ugly, and sets out to track down the man who ruined his looks.",0.7446808510638299,0.36847880318617127
Triple Frontier,tt1488606,2019.0,"['Action', ' Thriller']",6.4,/name/nm1170855/,"/name/nm0000255/,/name/nm1209966/,/name/nm0402271/,/name/nm1330560/",132289.0,"Loyalties are tested when five friends and former special forces operatives reunite to take down a South American drug lord, unleashing a chain of unintended consequences.",0.4042553191489363,0.012526863663631016
